index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy
464,55,2,0,5.0,1,22,836,0,3,3,1,0,0
465,55,2,0,5.0,1,22,915,0,1,3,1,0,0
466,56,5,38,6.0,0,23,683,98,1,1,0,0,0
467,56,5,38,6.0,0,23,799,43,3,3,1,0,0
468,56,5,38,6.0,0,23,852,40,3,3,1,0,0
469,57,5,2,6.0,1,23,459,2,3,2,0,0,0
470,57,5,2,6.0,1,23,470,2,0,0,0,0,0
471,57,5,2,6.0,1,23,653,1,1,1,1,0,0
472,57,5,2,6.0,1,23,799,0,3,3,1,0,0
473,58,2,36,1.0,0,24,7,35,0,0,0,0,0
474,58,2,36,1.0,0,24,108,37,0,0,0,0,0
475,58,2,36,1.0,0,24,164,79,3,2,1,0,0
476,58,2,36,1.0,0,24,310,88,0,0,0,0,0
477,58,2,36,1.0,0,24,370,36,3,3,0,0,0
478,58,2,36,1.0,0,24,439,66,2,1,1,0,0
479,58,2,36,1.0,0,24,483,34,0,0,0,0,0
480,58,2,36,1.0,0,24,800,36,0,0,0,0,0
481,58,2,36,1.0,0,24,915,37,1,3,1,0,0
482,58,2,36,1.0,0,24,966,34,0,0,0,0,0
483,59,3,17,1.0,0,24,71,29,1,3,1,1,1
484,59,3,17,1.0,0,24,162,38,1,3,1,1,0
485,59,3,17,1.0,0,24,222,29,1,3,1,0,0
486,59,3,17,1.0,0,24,359,14,1,2,0,0,0
487,59,3,17,1.0,0,24,449,23,3,3,1,0,0
488,59,3,17,1.0,0,24,579,9,1,3,0,0,0
489,59,3,17,1.0,0,24,731,12,2,1,1,0,0
490,59,3,17,1.0,0,24,827,2,3,3,1,0,0
491,59,3,17,1.0,0,24,837,32,1,3,1,1,0
492,59,3,17,1.0,0,24,853,17,1,1,1,0,0
493,59,3,17,1.0,0,24,866,26,1,3,1,1,0
494,60,0,17,1.0,0,24,22,14,3,2,1,0,0
495,60,0,17,1.0,0,24,30,17,1,2,1,0,0
496,60,0,17,1.0,0,24,140,10,2,1,0,0,0
497,60,0,17,1.0,0,24,169,12,1,3,0,0,0
498,60,0,17,1.0,0,24,410,14,1,2,0,0,0
499,60,0,17,1.0,0,24,441,24,3,3,0,0,0
500,60,0,17,1.0,0,24,455,17,3,2,0,0,0
501,60,0,17,1.0,0,24,529,33,1,3,1,0,1
502,60,0,17,1.0,0,24,591,34,1,3,0,0,0
503,60,0,17,1.0,0,24,658,16,1,2,1,0,0
504,60,0,17,1.0,0,24,715,16,3,2,0,0,0
505,61,6,17,6.0,1,25,81,18,2,1,0,0,0
506,61,6,17,6.0,1,25,282,16,3,2,0,0,0
507,62,5,16,6.0,1,25,262,13,2,1,1,0,0
508,62,5,16,6.0,1,25,764,4,0,0,0,0,0
509,62,5,16,6.0,1,25,799,7,3,3,1,0,0
510,62,5,16,6.0,1,25,871,12,3,2,0,0,0
511,62,5,16,6.0,1,25,899,16,1,2,0,0,0
512,63,4,18,6.0,1,26,73,23,3,3,0,0,1
513,63,4,18,6.0,1,26,114,18,2,1,1,0,0
514,63,4,18,6.0,1,26,191,18,3,2,1,0,0
515,63,4,18,6.0,1,26,281,10,2,1,1,0,0
516,63,4,18,6.0,1,26,286,14,1,2,0,0,0
517,63,4,18,6.0,1,26,677,29,1,2,0,0,0
518,63,4,18,6.0,1,26,843,32,1,3,0,0,0
519,63,4,18,6.0,1,26,987,11,1,3,1,0,0
520,64,3,2,6.0,1,26,0,2,3,3,1,0,1
521,64,3,2,6.0,1,26,17,1,1,3,0,0,0
522,64,3,2,6.0,1,26,56,1,3,3,1,1,0
523,64,3,2,6.0,1,26,71,2,1,3,1,1,1
524,64,3,2,6.0,1,26,162,3,1,3,1,1,0
525,64,3,2,6.0,1,26,323,2,1,2,1,1,0
526,64,3,2,6.0,1,26,415,1,2,1,1,0,0
527,64,3,2,6.0,1,26,421,1,2,1,0,0,0
528,64,3,2,6.0,1,26,526,2,1,3,0,0,0
529,64,3,2,6.0,1,26,540,3,1,3,1,1,0
530,64,3,2,6.0,1,26,582,1,3,3,0,1,0
531,64,3,2,6.0,1,26,827,0,3,3,1,0,0
532,65,7,17,5.0,0,27,372,13,1,2,0,0,0
533,65,7,17,5.0,0,27,426,11,2,1,0,0,0
534,65,7,17,5.0,0,27,494,21,1,3,0,0,0
535,65,7,17,5.0,0,27,652,16,2,1,1,0,0
536,65,7,17,5.0,0,27,672,15,1,3,1,0,0
537,65,7,17,5.0,0,27,703,17,3,2,1,0,0
538,65,7,17,5.0,0,27,890,0,3,3,1,0,0
539,65,7,17,5.0,0,27,943,27,1,1,0,0,0
540,66,3,16,1.0,0,27,71,27,1,3,1,1,1
541,66,3,16,1.0,0,27,162,32,1,3,1,1,0
542,66,3,16,1.0,0,27,222,26,1,3,1,0,0
543,66,3,16,1.0,0,27,359,13,1,2,0,0,0
544,66,3,16,1.0,0,27,449,22,3,3,1,0,0
545,66,3,16,1.0,0,27,579,7,1,3,0,0,0
546,66,3,16,1.0,0,27,731,10,2,1,1,0,0
547,66,3,16,1.0,0,27,827,1,3,3,1,0,0
548,66,3,16,1.0,0,27,837,27,1,3,1,1,0
549,66,3,16,1.0,0,27,853,16,1,1,1,0,0
550,66,3,16,1.0,0,27,866,21,1,3,1,1,0
551,67,2,5,3.0,0,27,131,6,1,3,1,1,0
552,67,2,5,3.0,0,27,258,6,1,3,0,0,1
553,67,2,5,3.0,0,27,265,10,1,3,0,1,0
554,67,2,5,3.0,0,27,370,5,3,3,0,0,0
555,67,2,5,3.0,0,27,418,0,2,1,1,0,0
556,67,2,5,3.0,0,27,454,2,2,1,1,0,0
557,67,2,5,3.0,0,27,609,4,1,1,1,0,0
558,67,2,5,3.0,0,27,673,6,3,3,0,0,0
559,67,2,5,3.0,0,27,710,0,1,2,0,0,0
560,67,2,5,3.0,0,27,836,4,3,3,1,0,0
561,67,2,5,3.0,0,27,915,0,1,3,1,0,0
562,68,8,39,7.0,0,28,197,102,2,1,1,0,0
563,68,8,39,7.0,0,28,288,98,1,2,1,0,0
564,68,8,39,7.0,0,28,420,82,0,0,1,0,0
565,68,8,39,7.0,0,28,432,129,1,3,0,0,0
566,68,8,39,7.0,0,28,479,140,1,2,1,0,0
567,68,8,39,7.0,0,28,648,82,0,0,1,0,0
568,68,8,39,7.0,0,28,957,82,0,0,0,0,0
569,69,2,37,7.0,0,28,7,37,0,0,0,0,0
570,69,2,37,7.0,0,28,108,39,0,0,0,0,0
571,69,2,37,7.0,0,28,164,86,3,2,1,0,0
572,69,2,37,7.0,0,28,310,94,0,0,0,0,0
573,69,2,37,7.0,0,28,370,38,3,3,0,0,0
574,69,2,37,7.0,0,28,439,70,2,1,1,0,0
575,69,2,37,7.0,0,28,483,36,0,0,0,0,0
576,69,2,37,7.0,0,28,800,37,0,0,0,0,0
577,69,2,37,7.0,0,28,915,39,1,3,1,0,0
578,69,2,37,7.0,0,28,966,35,0,0,0,0,0
579,70,1,20,7.0,0,28,367,13,3,3,0,0,0
580,70,1,20,7.0,0,28,720,40,1,2,0,0,2
581,70,1,20,7.0,0,28,831,8,0,0,1,0,0
582,70,1,20,7.0,0,28,855,30,3,3,0,0,0
583,71,7,15,6.0,0,29,372,12,1,2,0,0,0
584,71,7,15,6.0,0,29,426,8,2,1,0,0,0
585,71,7,15,6.0,0,29,494,18,1,3,0,0,0
586,71,7,15,6.0,0,29,652,12,2,1,1,0,0
587,71,7,15,6.0,0,29,672,13,1,3,1,0,0
588,71,7,15,6.0,0,29,703,15,3,2,1,0,0
589,71,7,15,6.0,0,29,890,0,3,3,1,0,0
590,71,7,15,6.0,0,29,943,21,1,1,0,0,0
591,72,5,5,6.0,0,29,459,5,3,2,0,0,0
592,72,5,5,6.0,0,29,470,4,0,0,0,0,0
593,72,5,5,6.0,0,29,653,5,1,1,1,0,0
594,72,5,5,6.0,0,29,799,0,3,3,1,0,0
595,73,5,36,,1,30,683,88,1,1,0,0,0
596,73,5,36,,1,30,799,39,3,3,1,0,0
597,73,5,36,,1,30,852,35,3,3,1,0,0
598,74,5,2,,1,30,459,2,3,2,0,0,0
599,74,5,2,,1,30,470,2,0,0,0,0,0
600,74,5,2,,1,30,653,1,1,1,1,0,0
601,74,5,2,,1,30,799,0,3,3,1,0,0
602,75,6,2,5.0,1,162,160,1,0,0,1,0,0
603,75,6,2,5.0,1,162,389,0,1,2,0,0,0
604,75,6,2,5.0,1,162,491,1,1,3,0,0,0
605,75,6,2,5.0,1,162,754,2,1,3,1,0,0
606,76,3,4,6.0,1,236,0,5,3,3,1,0,1
607,76,3,4,6.0,1,236,17,2,1,3,0,0,0
608,76,3,4,6.0,1,236,56,4,3,3,1,1,0
609,76,3,4,6.0,1,236,71,4,1,3,1,1,1
610,76,3,4,6.0,1,236,162,7,1,3,1,1,0
611,76,3,4,6.0,1,236,323,6,1,2,1,1,0
612,76,3,4,6.0,1,236,415,2,2,1,1,0,0
613,76,3,4,6.0,1,236,421,2,2,1,0,0,0
614,76,3,4,6.0,1,236,526,4,1,3,0,0,0
615,76,3,4,6.0,1,236,540,7,1,3,1,1,0
616,76,3,4,6.0,1,236,582,3,3,3,0,1,0
617,76,3,4,6.0,1,236,827,0,3,3,1,0,0
618,77,7,18,9.0,1,720,372,14,1,2,0,0,0
619,77,7,18,9.0,1,720,426,12,2,1,0,0,0
620,77,7,18,9.0,1,720,494,23,1,3,0,0,0
621,77,7,18,9.0,1,720,652,18,2,1,1,0,0
622,77,7,18,9.0,1,720,672,17,1,3,1,0,0
623,77,7,18,9.0,1,720,703,18,3,2,1,0,0
624,77,7,18,9.0,1,720,890,0,3,3,1,0,0
625,77,7,18,9.0,1,720,943,29,1,1,0,0,0
626,78,5,19,11.0,0,497,262,18,2,1,1,0,0
627,78,5,19,11.0,0,497,764,9,0,0,0,0,0
628,78,5,19,11.0,0,497,799,10,3,3,1,0,0
629,78,5,19,11.0,0,497,871,22,3,2,0,0,0
630,78,5,19,11.0,0,497,899,19,1,2,0,0,0
631,79,5,15,6.0,0,493,262,12,2,1,1,0,0
632,79,5,15,6.0,0,493,764,2,0,0,0,0,0
633,79,5,15,6.0,0,493,799,6,3,3,1,0,0
634,79,5,15,6.0,0,493,871,9,3,2,0,0,0
635,79,5,15,6.0,0,493,899,15,1,2,0,0,0
636,80,2,2,1.0,1,302,131,2,1,3,1,1,0
637,80,2,2,1.0,1,302,258,1,1,3,0,0,1
638,80,2,2,1.0,1,302,265,7,1,3,0,1,0
639,80,2,2,1.0,1,302,370,4,3,3,0,0,0
640,80,2,2,1.0,1,302,418,0,2,1,1,0,0
641,80,2,2,1.0,1,302,454,1,2,1,1,0,0
642,80,2,2,1.0,1,302,609,1,1,1,1,0,0
643,80,2,2,1.0,1,302,673,1,3,3,0,0,0
644,80,2,2,1.0,1,302,710,0,1,2,0,0,0
645,80,2,2,1.0,1,302,836,1,3,3,1,0,0
646,80,2,2,1.0,1,302,915,0,1,3,1,0,0
647,81,1,17,6.0,1,649,367,9,3,3,0,0,0
648,81,1,17,6.0,1,649,720,26,1,2,0,0,2
649,81,1,17,6.0,1,649,831,8,0,0,1,0,0
650,81,1,17,6.0,1,649,855,20,3,3,0,0,0
651,82,3,17,7.0,1,607,71,29,1,3,1,1,1
652,82,3,17,7.0,1,607,162,38,1,3,1,1,0
653,82,3,17,7.0,1,607,222,29,1,3,1,0,0
654,82,3,17,7.0,1,607,359,14,1,2,0,0,0
655,82,3,17,7.0,1,607,449,23,3,3,1,0,0
656,82,3,17,7.0,1,607,579,9,1,3,0,0,0
657,82,3,17,7.0,1,607,731,12,2,1,1,0,0
658,82,3,17,7.0,1,607,827,2,3,3,1,0,0
659,82,3,17,7.0,1,607,837,32,1,3,1,1,0
660,82,3,17,7.0,1,607,853,17,1,1,1,0,0
661,82,3,17,7.0,1,607,866,26,1,3,1,1,0
662,83,3,40,11.0,1,744,238,111,2,1,1,0,0
663,83,3,40,11.0,1,744,301,86,0,0,0,0,0
664,83,3,40,11.0,1,744,305,106,1,2,1,0,0
665,83,3,40,11.0,1,744,449,148,3,3,1,0,0
666,83,3,40,11.0,1,744,474,109,1,1,0,0,0
667,83,3,40,11.0,1,744,484,85,2,1,0,0,0
668,83,3,40,11.0,1,744,509,42,0,0,0,0,0
669,83,3,40,11.0,1,744,647,88,2,1,1,0,0
670,83,3,40,11.0,1,744,992,44,1,3,0,0,0
671,84,0,37,11.0,0,699,30,76,1,2,1,0,0
672,84,0,37,11.0,0,699,83,88,3,2,0,0,0
673,84,0,37,11.0,0,699,169,41,1,3,0,0,0
674,84,0,37,11.0,0,699,283,72,0,0,1,0,0
675,84,0,37,11.0,0,699,482,36,1,3,1,0,0
676,84,0,37,11.0,0,699,507,66,2,1,0,0,0
677,84,0,37,11.0,0,699,674,68,1,2,0,0,0
678,84,0,37,11.0,0,699,679,91,1,1,1,0,0
679,84,0,37,11.0,0,699,788,88,0,0,1,0,0
680,84,0,37,11.0,0,699,867,72,0,0,1,0,0
681,85,5,4,7.0,0,249,459,4,3,2,0,0,0
682,85,5,4,7.0,0,249,470,3,0,0,0,0,0
683,85,5,4,7.0,0,249,653,4,1,1,1,0,0
684,85,5,4,7.0,0,249,799,0,3,3,1,0,0
685,86,1,2,6.0,1,274,122,2,1,3,0,1,1
686,86,1,2,6.0,1,274,124,2,1,3,0,0,0
687,86,1,2,6.0,1,274,319,3,1,2,1,0,0
688,86,1,2,6.0,1,274,350,2,1,2,1,1,0
689,86,1,2,6.0,1,274,385,2,1,3,0,0,0
690,86,1,2,6.0,1,274,514,2,1,3,0,0,0
691,86,1,2,6.0,1,274,519,1,3,3,0,0,0
692,86,1,2,6.0,1,274,624,1,1,1,0,1,0
693,86,1,2,6.0,1,274,655,2,1,3,0,0,1
694,86,1,2,6.0,1,274,894,2,1,2,1,0,2
695,87,2,4,8.0,1,306,131,5,1,3,1,1,0
696,87,2,4,8.0,1,306,258,4,1,3,0,0,1
697,87,2,4,8.0,1,306,265,9,1,3,0,1,0
698,87,2,4,8.0,1,306,370,5,3,3,0,0,0
699,87,2,4,8.0,1,306,418,0,2,1,1,0,0
700,87,2,4,8.0,1,306,454,2,2,1,1,0,0
701,87,2,4,8.0,1,306,609,3,1,1,1,0,0
702,87,2,4,8.0,1,306,673,4,3,3,0,0,0
703,87,2,4,8.0,1,306,710,0,1,2,0,0,0
704,87,2,4,8.0,1,306,836,3,3,3,1,0,0
705,87,2,4,8.0,1,306,915,0,1,3,1,0,0
706,88,7,17,,0,719,372,13,1,2,0,0,0
707,88,7,17,,0,719,426,11,2,1,0,0,0
708,88,7,17,,0,719,494,21,1,3,0,0,0
709,88,7,17,,0,719,652,16,2,1,1,0,0
710,88,7,17,,0,719,672,15,1,3,1,0,0
711,88,7,17,,0,719,703,17,3,2,1,0,0
712,88,7,17,,0,719,890,0,3,3,1,0,0
713,88,7,17,,0,719,943,27,1,1,0,0,0
714,89,3,5,11.0,0,363,0,6,3,3,1,0,1
715,89,3,5,11.0,0,363,17,2,1,3,0,0,0
716,89,3,5,11.0,0,363,56,5,3,3,1,1,0
717,89,3,5,11.0,0,363,71,5,1,3,1,1,1
718,89,3,5,11.0,0,363,162,9,1,3,1,1,0
719,89,3,5,11.0,0,363,323,8,1,2,1,1,0
720,89,3,5,11.0,0,363,415,2,2,1,1,0,0
721,89,3,5,11.0,0,363,421,3,2,1,0,0,0
722,89,3,5,11.0,0,363,526,5,1,3,0,0,0
723,89,3,5,11.0,0,363,540,9,1,3,1,1,0
724,89,3,5,11.0,0,363,582,4,3,3,0,1,0
725,89,3,5,11.0,0,363,827,0,3,3,1,0,0
726,90,6,16,7.0,1,536,81,16,2,1,0,0,0
727,90,6,16,7.0,1,536,282,16,3,2,0,0,0
728,91,0,36,8.0,1,698,30,72,1,2,1,0,0
729,91,0,36,8.0,1,698,83,82,3,2,0,0,0
730,91,0,36,8.0,1,698,169,39,1,3,0,0,0
731,91,0,36,8.0,1,698,283,68,0,0,1,0,0
732,91,0,36,8.0,1,698,482,34,1,3,1,0,0
733,91,0,36,8.0,1,698,507,60,2,1,0,0,0
734,91,0,36,8.0,1,698,674,62,1,2,0,0,0
735,91,0,36,8.0,1,698,679,85,1,1,1,0,0
736,91,0,36,8.0,1,698,788,81,0,0,1,0,0
737,91,0,36,8.0,1,698,867,68,0,0,1,0,0
738,92,2,17,11.0,1,677,75,12,2,1,0,0,0
739,92,2,17,11.0,1,677,120,16,3,2,1,0,0
740,92,2,17,11.0,1,677,164,16,3,2,1,0,0
741,92,2,17,11.0,1,677,233,17,1,1,0,0,0
742,92,2,17,11.0,1,677,252,19,1,3,1,1,0
743,92,2,17,11.0,1,677,284,17,3,2,1,0,1
744,92,2,17,11.0,1,677,297,26,1,2,1,1,0
745,92,2,17,11.0,1,677,351,7,0,0,0,0,0
746,92,2,17,11.0,1,677,370,12,3,3,0,0,0
747,92,2,17,11.0,1,677,737,42,1,2,0,0,0
748,92,2,17,11.0,1,677,845,29,1,3,0,0,0
749,92,2,17,11.0,1,677,915,9,1,3,1,0,0
750,92,2,17,11.0,1,677,939,24,1,3,1,1,0
751,93,1,0,7.0,0,269,122,0,1,3,0,1,1
752,93,1,0,7.0,0,269,124,0,1,3,0,0,0
753,93,1,0,7.0,0,269,319,0,1,2,1,0,0
754,93,1,0,7.0,0,269,350,0,1,2,1,1,0
755,93,1,0,7.0,0,269,385,0,1,3,0,0,0
756,93,1,0,7.0,0,269,514,0,1,3,0,0,0
757,93,1,0,7.0,0,269,519,0,3,3,0,0,0
758,93,1,0,7.0,0,269,624,0,1,1,0,1,0
759,93,1,0,7.0,0,269,655,0,1,3,0,0,1
760,93,1,0,7.0,0,269,894,0,1,2,1,0,2
761,94,6,19,3.0,0,665,81,22,2,1,0,0,0
762,94,6,19,3.0,0,665,282,18,3,2,0,0,0
763,95,4,5,11.0,0,139,46,5,1,3,0,0,0
764,95,4,5,11.0,0,139,321,5,1,3,0,0,0
765,95,4,5,11.0,0,139,399,5,1,1,1,1,0
766,95,4,5,11.0,0,139,423,5,1,3,0,0,0
767,95,4,5,11.0,0,139,440,2,2,1,1,0,0
768,95,4,5,11.0,0,139,489,5,1,3,0,1,0
769,95,4,5,11.0,0,139,702,6,1,1,0,1,0
770,95,4,5,11.0,0,139,787,2,2,1,0,0,0
771,95,4,5,11.0,0,139,987,1,1,3,1,0,0
772,96,4,0,6.0,1,256,46,0,1,3,0,0,0
773,96,4,0,6.0,1,256,321,0,1,3,0,0,0
774,96,4,0,6.0,1,256,399,0,1,1,1,1,0
775,96,4,0,6.0,1,256,423,0,1,3,0,0,0
776,96,4,0,6.0,1,256,440,0,2,1,1,0,0
777,96,4,0,6.0,1,256,489,0,1,3,0,1,0
778,96,4,0,6.0,1,256,702,0,1,1,0,1,0
779,96,4,0,6.0,1,256,787,0,2,1,0,0,0
780,96,4,0,6.0,1,256,987,0,1,3,1,0,0
781,97,4,3,6.0,1,136,46,3,1,3,0,0,0
782,97,4,3,6.0,1,136,321,3,1,3,0,0,0
783,97,4,3,6.0,1,136,399,2,1,1,1,1,0
784,97,4,3,6.0,1,136,423,3,1,3,0,0,0
785,97,4,3,6.0,1,136,440,1,2,1,1,0,0
786,97,4,3,6.0,1,136,489,3,1,3,0,1,0
787,97,4,3,6.0,1,136,702,4,1,1,0,1,0
788,97,4,3,6.0,1,136,787,1,2,1,0,0,0
789,97,4,3,6.0,1,136,987,0,1,3,1,0,0
790,98,6,37,7.0,0,545,106,90,1,1,1,0,0
791,98,6,37,7.0,0,545,134,36,3,3,1,0,0
792,98,6,37,7.0,0,545,209,91,0,0,1,0,0
793,99,1,40,6.0,0,534,43,111,0,0,1,0,0
794,99,1,40,6.0,0,534,194,45,0,0,0,0,0
795,99,1,40,6.0,0,534,249,112,0,0,0,0,0
796,99,1,40,6.0,0,534,744,110,2,1,0,0,0
797,99,1,40,6.0,0,534,830,86,0,0,0,0,0
798,99,1,40,6.0,0,534,951,90,0,0,1,0,0
799,99,1,40,6.0,0,534,952,42,0,0,0,0,0
800,99,1,40,6.0,0,534,981,46,3,3,0,0,0
801,99,1,40,6.0,0,534,995,151,1,1,0,0,0
802,100,5,0,6.0,1,242,459,0,3,2,0,0,0
803,100,5,0,6.0,1,242,470,0,0,0,0,0,0
804,100,5,0,6.0,1,242,653,0,1,1,1,0,0
805,100,5,0,6.0,1,242,799,0,3,3,1,0,0
806,101,7,0,1.0,1,340,26,0,1,2,1,0,0
807,101,7,0,1.0,1,340,263,0,2,1,1,0,0
808,101,7,0,1.0,1,340,456,0,3,2,1,0,0
809,101,7,0,1.0,1,340,699,0,2,1,1,0,0
810,102,4,1,4.0,0,383,46,1,1,3,0,0,0
811,102,4,1,4.0,0,383,321,1,1,3,0,0,0
812,102,4,1,4.0,0,383,399,1,1,1,1,1,0
813,102,4,1,4.0,0,383,423,1,1,3,0,0,0
814,102,4,1,4.0,0,383,440,0,2,1,1,0,0
815,102,4,1,4.0,0,383,489,1,1,3,0,1,0
816,102,4,1,4.0,0,383,702,1,1,1,0,1,0
817,102,4,1,4.0,0,383,787,0,2,1,0,0,0
818,102,4,1,4.0,0,383,987,0,1,3,1,0,0
819,103,4,20,11.0,1,512,73,29,3,3,0,0,1
820,103,4,20,11.0,1,512,114,21,2,1,1,0,0
821,103,4,20,11.0,1,512,191,20,3,2,1,0,0
822,103,4,20,11.0,1,512,281,14,2,1,1,0,0
823,103,4,20,11.0,1,512,286,15,1,2,0,0,0
824,103,4,20,11.0,1,512,677,36,1,2,0,0,0
825,103,4,20,11.0,1,512,843,42,1,3,0,0,0
826,103,4,20,11.0,1,512,987,13,1,3,1,0,0
827,104,2,4,11.0,1,54,131,5,1,3,1,1,0
828,104,2,4,11.0,1,54,258,4,1,3,0,0,1
829,104,2,4,11.0,1,54,265,9,1,3,0,1,0
830,104,2,4,11.0,1,54,370,5,3,3,0,0,0
831,104,2,4,11.0,1,54,418,0,2,1,1,0,0
832,104,2,4,11.0,1,54,454,2,2,1,1,0,0
833,104,2,4,11.0,1,54,609,3,1,1,1,0,0
834,104,2,4,11.0,1,54,673,4,3,3,0,0,0
835,104,2,4,11.0,1,54,710,0,1,2,0,0,0
836,104,2,4,11.0,1,54,836,3,3,3,1,0,0
837,104,2,4,11.0,1,54,915,0,1,3,1,0,0
838,105,7,38,7.0,0,602,68,98,1,2,1,0,1
839,105,7,38,7.0,0,602,231,39,0,0,1,0,0
840,105,7,38,7.0,0,602,278,38,0,0,0,0,0
841,105,7,38,7.0,0,602,292,130,3,3,0,0,0
842,105,7,38,7.0,0,602,446,37,0,0,1,0,0
843,105,7,38,7.0,0,602,494,135,1,3,0,0,0
844,105,7,38,7.0,0,602,703,93,3,2,1,0,0
845,105,7,38,7.0,0,602,962,77,0,0,0,0,0
846,106,8,4,11.0,0,333,395,0,1,3,0,0,0
847,106,8,4,11.0,0,333,488,4,1,3,1,1,1
848,106,8,4,11.0,0,333,811,0,2,1,1,0,0
849,107,3,1,6.0,0,103,0,1,3,3,1,0,1
850,107,3,1,6.0,0,103,17,0,1,3,0,0,0
851,107,3,1,6.0,0,103,56,1,3,3,1,1,0
852,107,3,1,6.0,0,103,71,1,1,3,1,1,1
853,107,3,1,6.0,0,103,162,1,1,3,1,1,0
854,107,3,1,6.0,0,103,323,1,1,2,1,1,0
855,107,3,1,6.0,0,103,415,0,2,1,1,0,0
856,107,3,1,6.0,0,103,421,0,2,1,0,0,0
857,107,3,1,6.0,0,103,526,1,1,3,0,0,0
858,107,3,1,6.0,0,103,540,1,1,3,1,1,0
859,107,3,1,6.0,0,103,582,1,3,3,0,1,0
860,107,3,1,6.0,0,103,827,0,3,3,1,0,0
861,108,0,1,2.0,1,314,30,0,1,2,1,0,0
862,108,0,1,2.0,1,314,77,1,1,3,0,1,0
863,108,0,1,2.0,1,314,88,0,2,1,0,0,0
864,108,0,1,2.0,1,314,166,1,2,1,0,0,0
865,108,0,1,2.0,1,314,169,2,1,3,0,0,0
866,108,0,1,2.0,1,314,212,1,3,3,0,1,0
867,108,0,1,2.0,1,314,253,1,1,3,0,1,2
868,108,0,1,2.0,1,314,346,1,1,1,1,0,0
869,108,0,1,2.0,1,314,430,1,3,3,0,0,0
870,108,0,1,2.0,1,314,465,1,1,3,1,1,0
871,108,0,1,2.0,1,314,529,0,1,3,1,0,1
872,108,0,1,2.0,1,314,625,1,3,3,1,0,0
873,108,0,1,2.0,1,314,685,0,1,3,0,0,1
874,108,0,1,2.0,1,314,918,1,1,3,1,1,0
875,109,4,15,7.0,0,633,73,15,3,3,0,0,1
876,109,4,15,7.0,0,633,114,15,2,1,1,0,0
877,109,4,15,7.0,0,633,191,14,3,2,1,0,0
878,109,4,15,7.0,0,633,281,7,2,1,1,0,0
879,109,4,15,7.0,0,633,286,11,1,2,0,0,0
880,109,4,15,7.0,0,633,677,20,1,2,0,0,0
881,109,4,15,7.0,0,633,843,19,1,3,0,0,0
882,109,4,15,7.0,0,633,987,8,1,3,1,0,0
883,110,3,17,6.0,1,481,71,29,1,3,1,1,1
884,110,3,17,6.0,1,481,162,38,1,3,1,1,0
885,110,3,17,6.0,1,481,222,29,1,3,1,0,0
886,110,3,17,6.0,1,481,359,14,1,2,0,0,0
887,110,3,17,6.0,1,481,449,23,3,3,1,0,0
888,110,3,17,6.0,1,481,579,9,1,3,0,0,0
889,110,3,17,6.0,1,481,731,12,2,1,1,0,0
890,110,3,17,6.0,1,481,827,2,3,3,1,0,0
891,110,3,17,6.0,1,481,837,32,1,3,1,1,0
892,110,3,17,6.0,1,481,853,17,1,1,1,0,0
893,110,3,17,6.0,1,481,866,26,1,3,1,1,0
894,111,7,36,10.0,1,726,68,86,1,2,1,0,1
895,111,7,36,10.0,1,726,231,35,0,0,1,0,0
896,111,7,36,10.0,1,726,278,34,0,0,0,0,0
897,111,7,36,10.0,1,726,292,113,3,3,0,0,0
898,111,7,36,10.0,1,726,446,32,0,0,1,0,0
899,111,7,36,10.0,1,726,494,118,1,3,0,0,0
900,111,7,36,10.0,1,726,703,78,3,2,1,0,0
901,111,7,36,10.0,1,726,962,70,0,0,0,0,0
902,112,1,5,6.0,0,153,122,8,1,3,0,1,1
903,112,1,5,6.0,0,153,124,7,1,3,0,0,0
904,112,1,5,6.0,0,153,319,9,1,2,1,0,0
905,112,1,5,6.0,0,153,350,7,1,2,1,1,0
906,112,1,5,6.0,0,153,385,5,1,3,0,0,0
907,112,1,5,6.0,0,153,514,5,1,3,0,0,0
908,112,1,5,6.0,0,153,519,4,3,3,0,0,0
909,112,1,5,6.0,0,153,624,4,1,1,0,1,0
910,112,1,5,6.0,0,153,655,5,1,3,0,0,1
911,112,1,5,6.0,0,153,894,5,1,2,1,0,2
912,113,0,2,10.0,1,316,30,0,1,2,1,0,0
913,113,0,2,10.0,1,316,77,2,1,3,0,1,0
914,113,0,2,10.0,1,316,88,0,2,1,0,0,0
915,113,0,2,10.0,1,316,166,2,2,1,0,0,0
916,113,0,2,10.0,1,316,169,2,1,3,0,0,0
917,113,0,2,10.0,1,316,212,1,3,3,0,1,0
918,113,0,2,10.0,1,316,253,2,1,3,0,1,2
919,113,0,2,10.0,1,316,346,1,1,1,1,0,0
920,113,0,2,10.0,1,316,430,3,3,3,0,0,0
921,113,0,2,10.0,1,316,465,2,1,3,1,1,0
922,113,0,2,10.0,1,316,529,1,1,3,1,0,1
923,113,0,2,10.0,1,316,625,1,3,3,1,0,0
924,113,0,2,10.0,1,316,685,1,1,3,0,0,1
925,113,0,2,10.0,1,316,918,2,1,3,1,1,0
926,114,1,5,6.0,1,154,122,8,1,3,0,1,1
927,114,1,5,6.0,1,154,124,7,1,3,0,0,0
928,114,1,5,6.0,1,154,319,9,1,2,1,0,0
929,114,1,5,6.0,1,154,350,7,1,2,1,1,0
